TR_ACC,TE_ACC,LR,DECAY,MOMENTUM,NESTEROV,EPOCHS,BATCH_SZ,HIDDEN_DIM,NUM_LAYERS,PARAMS
0.1125,0.1169,0.0,0.0,0.0,False,1,71,91,83,750487
0.1157,0.1065,0.0,0.0,0.0,False,1,71,91,93,834207
0.1362,0.136,0.0,0.0,0.0,False,1,81,1,3,807
0.1181,0.1177,0.0,0.0,0.0,False,1,81,1,13,827
0.1254,0.129,0.0,0.0,0.0,False,1,81,1,23,847
0.0987,0.098,0.0,0.0,0.0,False,1,81,1,33,867
0.1301,0.1305,0.0,0.0,0.0,False,1,81,1,43,887
0.0987,0.098,0.0,0.0,0.0,False,1,81,1,53,907
0.0987,0.098,0.0,0.0,0.0,False,1,81,1,63,927
0.0987,0.098,0.0,0.0,0.0,False,1,81,1,73,947
0.0987,0.098,0.0,0.0,0.0,False,1,81,1,83,967
0.0987,0.098,0.0,0.0,0.0,False,1,81,1,93,987
0.0896,0.0894,0.0,0.0,0.0,False,1,81,11,3,8887
0.1617,0.1666,0.0,0.0,0.0,False,1,81,11,13,10207
0.1478,0.1507,0.0,0.0,0.0,False,1,81,11,23,11527
0.0924,0.0979,0.0,0.0,0.0,False,1,81,11,33,12847
0.1374,0.1367,0.0,0.0,0.0,False,1,81,11,43,14167
0.0792,0.0763,0.0,0.0,0.0,False,1,81,11,53,15487
0.0586,0.0554,0.0,0.0,0.0,False,1,81,11,63,16807
0.0969,0.1001,0.0,0.0,0.0,False,1,81,11,73,18127
0.0895,0.0918,0.0,0.0,0.0,False,1,81,11,83,19447
0.063,0.0622,0.0,0.0,0.0,False,1,81,11,93,20767
0.1411,0.1444,0.0,0.0,0.0,False,1,81,21,3,17167
0.0987,0.099,0.0,0.0,0.0,False,1,81,21,13,21787
0.083,0.0831,0.0,0.0,0.0,False,1,81,21,23,26407
0.1124,0.1147,0.0,0.0,0.0,False,1,81,21,33,31027
0.0897,0.0969,0.0,0.0,0.0,False,1,81,21,43,35647
0.1241,0.1191,0.0,0.0,0.0,False,1,81,21,53,40267
0.139,0.1411,0.0,0.0,0.0,False,1,81,21,63,44887
0.1044,0.1042,0.0,0.0,0.0,False,1,81,21,73,49507
0.1615,0.1608,0.0,0.0,0.0,False,1,81,21,83,54127
0.1414,0.1423,0.0,0.0,0.0,False,1,81,21,93,58747
0.1639,0.165,0.0,0.0,0.0,False,1,81,31,3,25647
0.0628,0.0683,0.0,0.0,0.0,False,1,81,31,13,35567
0.1182,0.1172,0.0,0.0,0.0,False,1,81,31,23,45487
0.0854,0.0839,0.0,0.0,0.0,False,1,81,31,33,55407
0.0677,0.0667,0.0,0.0,0.0,False,1,81,31,43,65327
0.1458,0.1401,0.0,0.0,0.0,False,1,81,31,53,75247
0.1203,0.1216,0.0,0.0,0.0,False,1,81,31,63,85167
0.101,0.0981,0.0,0.0,0.0,False,1,81,31,73,95087
0.106,0.1064,0.0,0.0,0.0,False,1,81,31,83,105007
0.0752,0.068,0.0,0.0,0.0,False,1,81,31,93,114927
0.082,0.0753,0.0,0.0,0.0,False,1,81,41,3,34327
0.1427,0.1352,0.0,0.0,0.0,False,1,81,41,13,51547
0.1275,0.1344,0.0,0.0,0.0,False,1,81,41,23,68767
0.081,0.0761,0.0,0.0,0.0,False,1,81,41,33,85987
0.1048,0.102,0.0,0.0,0.0,False,1,81,41,43,103207
0.0831,0.0884,0.0,0.0,0.0,False,1,81,41,53,120427
0.127,0.1265,0.0,0.0,0.0,False,1,81,41,63,137647
0.1111,0.1062,0.0,0.0,0.0,False,1,81,41,73,154867
0.1063,0.1101,0.0,0.0,0.0,False,1,81,41,83,172087
0.0902,0.087,0.0,0.0,0.0,False,1,81,41,93,189307
0.0543,0.0575,0.0,0.0,0.0,False,1,81,51,3,43207
0.1263,0.1312,0.0,0.0,0.0,False,1,81,51,13,69727
0.1133,0.1173,0.0,0.0,0.0,False,1,81,51,23,96247
0.1366,0.1342,0.0,0.0,0.0,False,1,81,51,33,122767
0.0713,0.0707,0.0,0.0,0.0,False,1,81,51,43,149287
0.1035,0.1021,0.0,0.0,0.0,False,1,81,51,53,175807
0.1561,0.1566,0.0,0.0,0.0,False,1,81,51,63,202327
0.1149,0.1096,0.0,0.0,0.0,False,1,81,51,73,228847
0.0971,0.0951,0.0,0.0,0.0,False,1,81,51,83,255367
0.1169,0.1247,0.0,0.0,0.0,False,1,81,51,93,281887
0.1008,0.0975,0.0,0.0,0.0,False,1,81,61,3,52287
0.0663,0.0686,0.0,0.0,0.0,False,1,81,61,13,90107
0.1407,0.1428,0.0,0.0,0.0,False,1,81,61,23,127927
0.0638,0.0682,0.0,0.0,0.0,False,1,81,61,33,165747
0.1475,0.1509,0.0,0.0,0.0,False,1,81,61,43,203567
0.0913,0.0895,0.0,0.0,0.0,False,1,81,61,53,241387
0.091,0.0905,0.0,0.0,0.0,False,1,81,61,63,279207
0.1268,0.1247,0.0,0.0,0.0,False,1,81,61,73,317027
0.0984,0.1008,0.0,0.0,0.0,False,1,81,61,83,354847
0.1043,0.113,0.0,0.0,0.0,False,1,81,61,93,392667
0.0838,0.0833,0.0,0.0,0.0,False,1,81,71,3,61567
0.1044,0.0993,0.0,0.0,0.0,False,1,81,71,13,112687
0.0771,0.0774,0.0,0.0,0.0,False,1,81,71,23,163807
0.0853,0.0884,0.0,0.0,0.0,False,1,81,71,33,214927
0.1201,0.1159,0.0,0.0,0.0,False,1,81,71,43,266047
0.1193,0.1177,0.0,0.0,0.0,False,1,81,71,53,317167
0.0844,0.0826,0.0,0.0,0.0,False,1,81,71,63,368287
0.0809,0.0838,0.0,0.0,0.0,False,1,81,71,73,419407
0.097,0.0949,0.0,0.0,0.0,False,1,81,71,83,470527
0.102,0.1025,0.0,0.0,0.0,False,1,81,71,93,521647
0.1146,0.1164,0.0,0.0,0.0,False,1,81,81,3,71047
0.0872,0.0848,0.0,0.0,0.0,False,1,81,81,13,137467
0.0824,0.0865,0.0,0.0,0.0,False,1,81,81,23,203887
0.0854,0.0905,0.0,0.0,0.0,False,1,81,81,33,270307
0.0879,0.0818,0.0,0.0,0.0,False,1,81,81,43,336727
0.1342,0.1399,0.0,0.0,0.0,False,1,81,81,53,403147
0.1526,0.1606,0.0,0.0,0.0,False,1,81,81,63,469567
0.0463,0.0479,0.0,0.0,0.0,False,1,81,81,73,535987
0.0765,0.0822,0.0,0.0,0.0,False,1,81,81,83,602407
0.1241,0.1276,0.0,0.0,0.0,False,1,81,81,93,668827
0.0816,0.084,0.0,0.0,0.0,False,1,81,91,3,80727
0.1184,0.1165,0.0,0.0,0.0,False,1,81,91,13,164447
0.1169,0.1278,0.0,0.0,0.0,False,1,81,91,23,248167
0.1037,0.1005,0.0,0.0,0.0,False,1,81,91,33,331887
0.1195,0.1157,0.0,0.0,0.0,False,1,81,91,43,415607
0.0986,0.0932,0.0,0.0,0.0,False,1,81,91,53,499327
0.0785,0.0771,0.0,0.0,0.0,False,1,81,91,63,583047
0.0853,0.0859,0.0,0.0,0.0,False,1,81,91,73,666767
0.1301,0.1326,0.0,0.0,0.0,False,1,81,91,83,750487
0.1072,0.1104,0.0,0.0,0.0,False,1,81,91,93,834207
0.0974,0.0921,0.0,0.0,0.0,False,1,91,1,3,807
0.1346,0.1333,0.0,0.0,0.0,False,1,91,1,13,827
0.1237,0.1283,0.0,0.0,0.0,False,1,91,1,23,847
0.0935,0.0926,0.0,0.0,0.0,False,1,91,1,33,867
0.0987,0.098,0.0,0.0,0.0,False,1,91,1,43,887
0.0987,0.098,0.0,0.0,0.0,False,1,91,1,53,907
0.0987,0.098,0.0,0.0,0.0,False,1,91,1,63,927
0.0987,0.098,0.0,0.0,0.0,False,1,91,1,73,947
0.0987,0.098,0.0,0.0,0.0,False,1,91,1,83,967
0.0987,0.098,0.0,0.0,0.0,False,1,91,1,93,987
0.0676,0.0645,0.0,0.0,0.0,False,1,91,11,3,8887
0.0995,0.1024,0.0,0.0,0.0,False,1,91,11,13,10207
0.1625,0.1666,0.0,0.0,0.0,False,1,91,11,23,11527
0.0826,0.0826,0.0,0.0,0.0,False,1,91,11,33,12847
0.0867,0.0868,0.0,0.0,0.0,False,1,91,11,43,14167
0.1107,0.1057,0.0,0.0,0.0,False,1,91,11,53,15487
0.0958,0.096,0.0,0.0,0.0,False,1,91,11,63,16807
0.1086,0.1042,0.0,0.0,0.0,False,1,91,11,73,18127
0.1345,0.1305,0.0,0.0,0.0,False,1,91,11,83,19447
0.0855,0.0806,0.0,0.0,0.0,False,1,91,11,93,20767
0.1052,0.1057,0.0,0.0,0.0,False,1,91,21,3,17167
0.1145,0.1123,0.0,0.0,0.0,False,1,91,21,13,21787
0.0847,0.0911,0.0,0.0,0.0,False,1,91,21,23,26407
0.102,0.0927,0.0,0.0,0.0,False,1,91,21,33,31027
0.092,0.0846,0.0,0.0,0.0,False,1,91,21,43,35647
0.1641,0.1727,0.0,0.0,0.0,False,1,91,21,53,40267
0.1285,0.1234,0.0,0.0,0.0,False,1,91,21,63,44887
0.1108,0.1063,0.0,0.0,0.0,False,1,91,21,73,49507
0.0788,0.0776,0.0,0.0,0.0,False,1,91,21,83,54127
0.0863,0.0918,0.0,0.0,0.0,False,1,91,21,93,58747
0.1028,0.0985,0.0,0.0,0.0,False,1,91,31,3,25647
0.1172,0.1133,0.0,0.0,0.0,False,1,91,31,13,35567
0.1424,0.1392,0.0,0.0,0.0,False,1,91,31,23,45487
0.1163,0.116,0.0,0.0,0.0,False,1,91,31,33,55407
0.0714,0.0691,0.0,0.0,0.0,False,1,91,31,43,65327
0.0807,0.0807,0.0,0.0,0.0,False,1,91,31,53,75247
0.1377,0.1374,0.0,0.0,0.0,False,1,91,31,63,85167
0.0812,0.0834,0.0,0.0,0.0,False,1,91,31,73,95087
0.1245,0.1262,0.0,0.0,0.0,False,1,91,31,83,105007
0.1216,0.1244,0.0,0.0,0.0,False,1,91,31,93,114927
0.0956,0.1013,0.0,0.0,0.0,False,1,91,41,3,34327
0.0845,0.0855,0.0,0.0,0.0,False,1,91,41,13,51547
0.0996,0.1006,0.0,0.0,0.0,False,1,91,41,23,68767
0.1299,0.1278,0.0,0.0,0.0,False,1,91,41,33,85987
0.1148,0.1094,0.0,0.0,0.0,False,1,91,41,43,103207
0.1037,0.1044,0.0,0.0,0.0,False,1,91,41,53,120427
0.1141,0.1075,0.0,0.0,0.0,False,1,91,41,63,137647
0.0516,0.0524,0.0,0.0,0.0,False,1,91,41,73,154867
0.0894,0.0912,0.0,0.0,0.0,False,1,91,41,83,172087
0.1054,0.1125,0.0,0.0,0.0,False,1,91,41,93,189307
0.1273,0.1231,0.0,0.0,0.0,False,1,91,51,3,43207
0.0627,0.0636,0.0,0.0,0.0,False,1,91,51,13,69727
0.1369,0.1351,0.0,0.0,0.0,False,1,91,51,23,96247
0.1155,0.1207,0.0,0.0,0.0,False,1,91,51,33,122767
0.1034,0.1083,0.0,0.0,0.0,False,1,91,51,43,149287
0.1343,0.1286,0.0,0.0,0.0,False,1,91,51,53,175807
0.147,0.1486,0.0,0.0,0.0,False,1,91,51,63,202327
0.0878,0.0922,0.0,0.0,0.0,False,1,91,51,73,228847
0.0618,0.0535,0.0,0.0,0.0,False,1,91,51,83,255367
0.1247,0.1241,0.0,0.0,0.0,False,1,91,51,93,281887
0.122,0.1263,0.0,0.0,0.0,False,1,91,61,3,52287
0.0568,0.0551,0.0,0.0,0.0,False,1,91,61,13,90107
0.1229,0.1257,0.0,0.0,0.0,False,1,91,61,23,127927
0.0942,0.1006,0.0,0.0,0.0,False,1,91,61,33,165747
0.1366,0.1355,0.0,0.0,0.0,False,1,91,61,43,203567
0.0684,0.0648,0.0,0.0,0.0,False,1,91,61,53,241387
0.1059,0.1107,0.0,0.0,0.0,False,1,91,61,63,279207
0.0574,0.059,0.0,0.0,0.0,False,1,91,61,73,317027
0.0817,0.0786,0.0,0.0,0.0,False,1,91,61,83,354847
0.1355,0.1333,0.0,0.0,0.0,False,1,91,61,93,392667
0.0502,0.0492,0.0,0.0,0.0,False,1,91,71,3,61567
0.1092,0.114,0.0,0.0,0.0,False,1,91,71,13,112687
0.0915,0.0814,0.0,0.0,0.0,False,1,91,71,23,163807
0.1013,0.1051,0.0,0.0,0.0,False,1,91,71,33,214927
0.0788,0.0786,0.0,0.0,0.0,False,1,91,71,43,266047
0.0716,0.0693,0.0,0.0,0.0,False,1,91,71,53,317167
0.0872,0.0827,0.0,0.0,0.0,False,1,91,71,63,368287
0.1122,0.1098,0.0,0.0,0.0,False,1,91,71,73,419407
0.0911,0.0866,0.0,0.0,0.0,False,1,91,71,83,470527
0.1129,0.1161,0.0,0.0,0.0,False,1,91,71,93,521647
0.131,0.137,0.0,0.0,0.0,False,1,91,81,3,71047
0.1091,0.1086,0.0,0.0,0.0,False,1,91,81,13,137467
0.123,0.1194,0.0,0.0,0.0,False,1,91,81,23,203887
0.0866,0.0831,0.0,0.0,0.0,False,1,91,81,33,270307
0.1148,0.1117,0.0,0.0,0.0,False,1,91,81,43,336727
0.0827,0.0802,0.0,0.0,0.0,False,1,91,81,53,403147
0.0945,0.0939,0.0,0.0,0.0,False,1,91,81,63,469567
0.1012,0.1015,0.0,0.0,0.0,False,1,91,81,73,535987
0.0715,0.0652,0.0,0.0,0.0,False,1,91,81,83,602407
0.0775,0.0829,0.0,0.0,0.0,False,1,91,81,93,668827
0.1098,0.1066,0.0,0.0,0.0,False,1,91,91,3,80727
0.1076,0.1091,0.0,0.0,0.0,False,1,91,91,13,164447
0.0851,0.0849,0.0,0.0,0.0,False,1,91,91,23,248167
0.1226,0.1241,0.0,0.0,0.0,False,1,91,91,33,331887
0.1274,0.1288,0.0,0.0,0.0,False,1,91,91,43,415607
0.122,0.1249,0.0,0.0,0.0,False,1,91,91,53,499327
0.0776,0.0763,0.0,0.0,0.0,False,1,91,91,63,583047
0.0813,0.0806,0.0,0.0,0.0,False,1,91,91,73,666767
0.1216,0.1235,0.0,0.0,0.0,False,1,91,91,83,750487
0.0974,0.0911,0.0,0.0,0.0,False,1,91,91,93,834207
0.0766,0.0782,0.0,0.0,0.0,False,11,1,1,3,807
0.1012,0.0927,0.0,0.0,0.0,False,11,1,1,13,827
0.1329,0.1378,0.0,0.0,0.0,False,11,1,1,23,847
0.0987,0.098,0.0,0.0,0.0,False,11,1,1,33,867
0.0987,0.098,0.0,0.0,0.0,False,11,1,1,43,887
0.0987,0.098,0.0,0.0,0.0,False,11,1,1,53,907
0.0987,0.098,0.0,0.0,0.0,False,11,1,1,63,927
0.0987,0.098,0.0,0.0,0.0,False,11,1,1,73,947
0.0987,0.098,0.0,0.0,0.0,False,11,1,1,83,967
0.0987,0.098,0.0,0.0,0.0,False,11,1,1,93,987
0.0873,0.0923,0.0,0.0,0.0,False,11,1,11,3,8887
0.0926,0.0883,0.0,0.0,0.0,False,11,1,11,13,10207
0.1241,0.1173,0.0,0.0,0.0,False,11,1,11,23,11527
0.104,0.1066,0.0,0.0,0.0,False,11,1,11,33,12847
0.1262,0.1257,0.0,0.0,0.0,False,11,1,11,43,14167
0.1188,0.1203,0.0,0.0,0.0,False,11,1,11,53,15487
0.0915,0.0869,0.0,0.0,0.0,False,11,1,11,63,16807
0.0962,0.1016,0.0,0.0,0.0,False,11,1,11,73,18127
0.0962,0.1017,0.0,0.0,0.0,False,11,1,11,83,19447
0.1675,0.1705,0.0,0.0,0.0,False,11,1,11,93,20767
0.0962,0.097,0.0,0.0,0.0,False,11,1,21,3,17167
0.0735,0.0739,0.0,0.0,0.0,False,11,1,21,13,21787
0.1156,0.1129,0.0,0.0,0.0,False,11,1,21,23,26407
0.1006,0.0895,0.0,0.0,0.0,False,11,1,21,33,31027
0.1066,0.1058,0.0,0.0,0.0,False,11,1,21,43,35647
0.1003,0.1021,0.0,0.0,0.0,False,11,1,21,53,40267
0.0792,0.0863,0.0,0.0,0.0,False,11,1,21,63,44887
0.0743,0.0705,0.0,0.0,0.0,False,11,1,21,73,49507
0.1133,0.1108,0.0,0.0,0.0,False,11,1,21,83,54127
0.1049,0.1064,0.0,0.0,0.0,False,11,1,21,93,58747
0.0874,0.0823,0.0,0.0,0.0,False,11,1,31,3,25647
0.0899,0.0848,0.0,0.0,0.0,False,11,1,31,13,35567
0.1142,0.1183,0.0,0.0,0.0,False,11,1,31,23,45487
0.0989,0.1005,0.0,0.0,0.0,False,11,1,31,33,55407
0.1034,0.1073,0.0,0.0,0.0,False,11,1,31,43,65327
0.1441,0.1476,0.0,0.0,0.0,False,11,1,31,53,75247
0.0936,0.0968,0.0,0.0,0.0,False,11,1,31,63,85167
0.1577,0.1521,0.0,0.0,0.0,False,11,1,31,73,95087
0.107,0.1094,0.0,0.0,0.0,False,11,1,31,83,105007
0.0904,0.0892,0.0,0.0,0.0,False,11,1,31,93,114927
0.0836,0.088,0.0,0.0,0.0,False,11,1,41,3,34327
0.0747,0.0805,0.0,0.0,0.0,False,11,1,41,13,51547
0.0916,0.0865,0.0,0.0,0.0,False,11,1,41,23,68767
0.1021,0.1018,0.0,0.0,0.0,False,11,1,41,33,85987
0.0854,0.0824,0.0,0.0,0.0,False,11,1,41,43,103207
0.0394,0.0366,0.0,0.0,0.0,False,11,1,41,53,120427
0.0844,0.0918,0.0,0.0,0.0,False,11,1,41,63,137647
0.0915,0.0845,0.0,0.0,0.0,False,11,1,41,73,154867
0.0974,0.0986,0.0,0.0,0.0,False,11,1,41,83,172087
0.081,0.0799,0.0,0.0,0.0,False,11,1,41,93,189307
0.0994,0.0984,0.0,0.0,0.0,False,11,1,51,3,43207
0.0683,0.0653,0.0,0.0,0.0,False,11,1,51,13,69727
0.0743,0.0738,0.0,0.0,0.0,False,11,1,51,23,96247
0.0919,0.0935,0.0,0.0,0.0,False,11,1,51,33,122767
0.0726,0.0712,0.0,0.0,0.0,False,11,1,51,43,149287
0.0823,0.0797,0.0,0.0,0.0,False,11,1,51,53,175807
0.1709,0.1768,0.0,0.0,0.0,False,11,1,51,63,202327
0.0858,0.0902,0.0,0.0,0.0,False,11,1,51,73,228847
0.128,0.1292,0.0,0.0,0.0,False,11,1,51,83,255367
0.1206,0.1189,0.0,0.0,0.0,False,11,1,51,93,281887
0.0992,0.0932,0.0,0.0,0.0,False,11,1,61,3,52287
0.0691,0.0746,0.0,0.0,0.0,False,1,50,50,3,42310
0.1331,0.1345,0.0,0.0,0.0,False,11,50,50,3,42310
0.1004,0.1067,0.0,0.0,0.0,False,21,50,50,3,42310
0.1198,0.1141,0.0,0.0,0.0,False,31,50,50,3,42310
0.0977,0.0999,0.0,0.0,0.0,False,41,50,50,3,42310
0.0966,0.0982,0.0,0.0,0.0,False,51,50,50,3,42310
0.0986,0.0917,0.0,0.0,0.0,False,61,50,50,3,42310
0.0736,0.0776,0.0,0.0,0.0,False,71,50,50,3,42310
0.0962,0.097,0.0,0.0,0.0,False,81,50,50,3,42310
0.1049,0.1089,0.0,0.0,0.0,False,91,50,50,3,42310
0.0694,0.0719,0.0,0.0,0.0,True,1,50,50,3,42310
0.1843,0.1819,0.0,0.0,0.0,True,11,50,50,3,42310
0.0728,0.0731,0.0,0.0,0.0,True,21,50,50,3,42310
0.0834,0.0832,0.0,0.0,0.0,True,31,50,50,3,42310
0.101,0.1065,0.0,0.0,0.0,True,41,50,50,3,42310
0.1039,0.1035,0.0,0.0,0.0,True,51,50,50,3,42310
0.0988,0.1,0.0,0.0,0.0,True,61,50,50,3,42310
0.0643,0.0628,0.0,0.0,0.0,True,71,50,50,3,42310
0.127,0.1176,0.0,0.0,0.0,True,81,50,50,3,42310
0.0835,0.083,0.0,0.0,0.0,True,91,50,50,3,42310
0.1512,0.1501,0.0,0.0,0.1,False,1,50,50,3,42310
0.0885,0.0818,0.0,0.0,0.1,False,11,50,50,3,42310
0.0949,0.1004,0.0,0.0,0.1,False,21,50,50,3,42310
0.1603,0.1606,0.0,0.0,0.1,False,31,50,50,3,42310
0.126,0.1226,0.0,0.0,0.1,False,41,50,50,3,42310
0.1006,0.0999,0.0,0.0,0.1,False,51,50,50,3,42310
0.0986,0.0972,0.0,0.0,0.1,False,61,50,50,3,42310
0.128,0.1353,0.0,0.0,0.1,False,71,50,50,3,42310
0.0897,0.1017,0.0,0.0,0.1,False,81,50,50,3,42310
0.1998,0.2011,0.0,0.0,0.1,False,91,50,50,3,42310
0.0752,0.0767,0.0,0.0,0.1,True,1,50,50,3,42310
0.0781,0.0758,0.0,0.0,0.1,True,11,50,50,3,42310
0.1208,0.1198,0.0,0.0,0.1,True,21,50,50,3,42310
0.1226,0.1203,0.0,0.0,0.1,True,31,50,50,3,42310
0.131,0.1294,0.0,0.0,0.1,True,41,50,50,3,42310
0.1587,0.1587,0.0,0.0,0.1,True,51,50,50,3,42310
0.099,0.1043,0.0,0.0,0.1,True,61,50,50,3,42310
0.1218,0.1214,0.0,0.0,0.1,True,71,50,50,3,42310
0.088,0.0868,0.0,0.0,0.1,True,81,50,50,3,42310
0.0713,0.0702,0.0,0.0,0.1,True,91,50,50,3,42310
0.1257,0.1269,0.0,0.0,0.2,False,1,50,50,3,42310
0.0351,0.0359,0.0,0.0,0.2,False,11,50,50,3,42310
0.0966,0.0957,0.0,0.0,0.2,False,21,50,50,3,42310
0.0686,0.0667,0.0,0.0,0.2,False,31,50,50,3,42310
0.0497,0.0491,0.0,0.0,0.2,False,41,50,50,3,42310
0.0856,0.0868,0.0,0.0,0.2,False,51,50,50,3,42310
0.1162,0.1178,0.0,0.0,0.2,False,61,50,50,3,42310
0.1178,0.1129,0.0,0.0,0.2,False,71,50,50,3,42310
0.0869,0.0889,0.0,0.0,0.2,False,81,50,50,3,42310
0.1202,0.1198,0.0,0.0,0.2,False,91,50,50,3,42310
0.0645,0.0662,0.0,0.0,0.2,True,1,50,50,3,42310
0.1402,0.1473,0.0,0.0,0.2,True,11,50,50,3,42310
0.1061,0.1091,0.0,0.0,0.2,True,21,50,50,3,42310
0.1014,0.0998,0.0,0.0,0.2,True,31,50,50,3,42310
0.0804,0.0802,0.0,0.0,0.2,True,41,50,50,3,42310
0.0889,0.0863,0.0,0.0,0.2,True,51,50,50,3,42310
0.0575,0.0589,0.0,0.0,0.2,True,61,50,50,3,42310
0.0554,0.0564,0.0,0.0,0.2,True,71,50,50,3,42310
0.0711,0.061,0.0,0.0,0.2,True,81,50,50,3,42310
0.1454,0.1421,0.0,0.0,0.2,True,91,50,50,3,42310
0.1093,0.1143,0.0,0.0,0.30000000000000004,False,1,50,50,3,42310
0.092,0.094,0.0,0.0,0.30000000000000004,False,11,50,50,3,42310
0.0764,0.0804,0.0,0.0,0.30000000000000004,False,21,50,50,3,42310
0.0718,0.0747,0.0,0.0,0.30000000000000004,False,31,50,50,3,42310
0.0924,0.0868,0.0,0.0,0.30000000000000004,False,41,50,50,3,42310
0.0974,0.0956,0.0,0.0,0.30000000000000004,False,51,50,50,3,42310
0.1244,0.1238,0.0,0.0,0.30000000000000004,False,61,50,50,3,42310
0.0946,0.0937,0.0,0.0,0.30000000000000004,False,71,50,50,3,42310
0.0953,0.0962,0.0,0.0,0.30000000000000004,False,81,50,50,3,42310
0.0835,0.0907,0.0,0.0,0.30000000000000004,False,91,50,50,3,42310
0.0649,0.0654,0.0,0.0,0.30000000000000004,True,1,50,50,3,42310
0.1499,0.1487,0.0,0.0,0.30000000000000004,True,11,50,50,3,42310
0.132,0.1344,0.0,0.0,0.30000000000000004,True,21,50,50,3,42310
0.1277,0.1215,0.0,0.0,0.30000000000000004,True,31,50,50,3,42310
0.066,0.068,0.0,0.0,0.30000000000000004,True,41,50,50,3,42310
0.1139,0.1193,0.0,0.0,0.30000000000000004,True,51,50,50,3,42310
0.0675,0.0659,0.0,0.0,0.30000000000000004,True,61,50,50,3,42310
0.0774,0.0742,0.0,0.0,0.30000000000000004,True,71,50,50,3,42310
0.0804,0.0776,0.0,0.0,0.30000000000000004,True,81,50,50,3,42310
0.1256,0.1306,0.0,0.0,0.30000000000000004,True,91,50,50,3,42310
0.1324,0.1311,0.0,0.0,0.4,False,1,50,50,3,42310
0.1288,0.1253,0.0,0.0,0.4,False,11,50,50,3,42310
0.0841,0.0865,0.0,0.0,0.4,False,21,50,50,3,42310
0.0992,0.098,0.0,0.0,0.4,False,31,50,50,3,42310
0.1096,0.1119,0.0,0.0,0.4,False,41,50,50,3,42310
0.1232,0.1149,0.0,0.0,0.4,False,51,50,50,3,42310
0.0936,0.0889,0.0,0.0,0.4,False,61,50,50,3,42310
0.078,0.0751,0.0,0.0,0.4,False,71,50,50,3,42310
0.1449,0.1571,0.0,0.0,0.4,False,81,50,50,3,42310
0.083,0.0809,0.0,0.0,0.4,False,91,50,50,3,42310
0.0653,0.0646,0.0,0.0,0.4,True,1,50,50,3,42310
0.1466,0.1499,0.0,0.0,0.4,True,11,50,50,3,42310
0.1078,0.1097,0.0,0.0,0.4,True,21,50,50,3,42310
0.1154,0.1129,0.0,0.0,0.4,True,31,50,50,3,42310
0.1283,0.1319,0.0,0.0,0.4,True,41,50,50,3,42310
0.072,0.0695,0.0,0.0,0.4,True,51,50,50,3,42310
0.0617,0.0598,0.0,0.0,0.4,True,61,50,50,3,42310
0.0829,0.0861,0.0,0.0,0.4,True,71,50,50,3,42310
0.0591,0.0631,0.0,0.0,0.4,True,81,50,50,3,42310
0.1003,0.0983,0.0,0.0,0.4,True,91,50,50,3,42310
0.0546,0.0561,0.0,0.0,0.5,False,1,50,50,3,42310
0.0516,0.0527,0.0,0.0,0.5,False,11,50,50,3,42310
0.1891,0.193,0.0,0.0,0.5,False,21,50,50,3,42310
0.105,0.0957,0.0,0.0,0.5,False,31,50,50,3,42310
0.0931,0.0926,0.0,0.0,0.5,False,41,50,50,3,42310
0.1583,0.1513,0.0,0.0,0.5,False,51,50,50,3,42310
0.0693,0.0688,0.0,0.0,0.5,False,61,50,50,3,42310
0.0971,0.1004,0.0,0.0,0.5,False,71,50,50,3,42310
0.1304,0.1273,0.0,0.0,0.5,False,81,50,50,3,42310
0.1079,0.1027,0.0,0.0,0.5,False,91,50,50,3,42310
0.1086,0.1044,0.0,0.0,0.5,True,1,50,50,3,42310
0.0871,0.0884,0.0,0.0,0.5,True,11,50,50,3,42310
0.0766,0.0817,0.0,0.0,0.5,True,21,50,50,3,42310
0.18,0.1787,0.0,0.0,0.5,True,31,50,50,3,42310
0.0851,0.0866,0.0,0.0,0.5,True,41,50,50,3,42310
0.2198,0.2186,0.0,0.0,0.5,True,51,50,50,3,42310
0.0588,0.0611,0.0,0.0,0.5,True,61,50,50,3,42310
0.0954,0.0871,0.0,0.0,0.5,True,71,50,50,3,42310
0.1157,0.1151,0.0,0.0,0.5,True,81,50,50,3,42310
0.0606,0.0591,0.0,0.0,0.5,True,91,50,50,3,42310
0.1217,0.1151,0.0,0.0,0.6000000000000001,False,1,50,50,3,42310
0.0598,0.0576,0.0,0.0,0.6000000000000001,False,11,50,50,3,42310
0.1197,0.1215,0.0,0.0,0.6000000000000001,False,21,50,50,3,42310
0.0899,0.0918,0.0,0.0,0.6000000000000001,False,31,50,50,3,42310
0.0879,0.0963,0.0,0.0,0.6000000000000001,False,41,50,50,3,42310
0.0733,0.0803,0.0,0.0,0.6000000000000001,False,51,50,50,3,42310
0.1257,0.1278,0.0,0.0,0.6000000000000001,False,61,50,50,3,42310
0.1045,0.1128,0.0,0.0,0.6000000000000001,False,71,50,50,3,42310
0.1314,0.1287,0.0,0.0,0.6000000000000001,False,81,50,50,3,42310
0.1038,0.1027,0.0,0.0,0.6000000000000001,False,91,50,50,3,42310
0.1004,0.1006,0.0,0.0,0.6000000000000001,True,1,50,50,3,42310
0.0964,0.0971,0.0,0.0,0.6000000000000001,True,11,50,50,3,42310
0.0741,0.078,0.0,0.0,0.6000000000000001,True,21,50,50,3,42310
